Country,Features,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
        United Kingdom,imports ,0.022,0,0,0,0,0,4.444,11.672,12.843,13.53,11.79,16.425,16.7,16.721,16.9,16.4,16.71,16.615,12.599,14.507,14.308,10.663,9.1825,5.1193,9.7838,11.1601,10.2817,8.6129,12.2937,6.6091,7.1444,8.6889,13.7743,17.53281,23.24314,22.96087,20.01792,18.16698,21.33241,24.55559,22.39072,28.742918
        Gibraltar,exports ,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
        Greece,exports ,0.038,0.089,0.049,0.032,0.03,0.209,0.297,0.362,0.392,0.637,0.619,0.854,0.362,0.284,0.43,0.593,1.314,0.709,0.89,1.647,1.74,1.062,1.706,2.076,2.034,1.836,1.938,2.057,1.962,3.233,2.811001,3.947999,4.169001,3.901001,0.641999,1.473001,1.036999,2.458998,2.2719999,1.1229999,0.9669883,3.8976397
        Hungary,exports ,2.795,2.641,1.68,1.741,1.32,1.924,1.346,1.997,2.322,1.875,2.039,1.047,1.521,0.756,0.9,0.805,1.28,2.261,3.302,2.34,6.083,7.232,8.349,7.138,3.056,9.41,8.186,10.694,8.871,5.459,4.702,8.021,9.003,4.758,5.689,6.249,5.24,6.925001,4.2649999,7.2690002,7.4990001,7.2132168
        Iceland,exports ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
        Ireland,exports ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0.185,0.076,0.073,0.049,0.071,0.288,0.062,0.01,0,0.001,0.009,0.082,0.303,0.175,0.289562,0.241526,0.370129,0.382971,0.703958,1.078605,1.58301,1.79491,1.6492487,1.5350386,1.9129656,0.8629981
        Italy,exports ,1.989,1.97,3.018,2.886,1.083,1.436,1.814,1.672,0.718,0.725,0.922,0.372,0.647,0.677,1.09,1.235,0.76,0.995,0.901,0.528,0.484,0.549,0.922,0.518,0.791,1.109,1.611,2.648,3.398,2.111,1.827,1.786999,2.303998,2.199999,3.031001,4.471002,6.153999,5.134231,3.2714149,5.8337071,7.5895549,3.7702692
        Norway,exports ,2.501,7.154,6.704,13.847,9.13,4.627,2.18,3.32,7.355,15.166,16.233,6.049,10.103,8.376,4.96,8.966,4.24,4.875,4.412,8.277,20.529,7.174,15.046,5.548,3.854,15.695,8.947,15.32,17.275,14.634,7.124001,14.329,22.006,15.141,21.932,22.016,22.150999,21.276,18.4889022,12.3089999,24.9682649,25.8188721
        Poland,exports ,4.396,4.227,5.95,7.183,9.233,7.568,7.796,8.703,7.98,10.268,11.478,9.326,9.066,8.011,7.2,7.157,7.925,7.542,8.082,8.426,9.663,11.035,11.537,15.146,14.605,16.188,15.775,13.109,9.703,9.594,7.664,12.022002,12.642999,12.322,11.342,14.793,12.018,10.983999,8.121301,7.245352,7.357075,14.212064
        Portugal,exports ,0.518,0.14,0.4,1.057,1.366,1.284,0.989,0.675,1.027,1.271,1.696,1.62,1.197,1.902,1.355,1.741,3.01,2.477,3.7,4.488,3.767,3.502,3.43,3.104,2.131,2.802,3.183,2.153,1.313,2.822,3.191001,3.929,2.870998,5.324001,6.343999,5.811,9.701001,8.189703,8.3245361,4.7011472,6.096938,4.7915858
